age,hh_income,male,bachelor_degree,job_type_1,job_type_2,job_type_3,job_type_4,motif,res_type
60,6,False,False,0,1,0,0,HWH,4
58,5,True,True,0,0,0,1,HOH,4
44,9,True,True,0,0,0,1,HWH,5
22,6,True,False,1,0,0,0,H,0
53,10,False,False,0,0,0,1,H,6
54,10,True,False,1,0,0,0,H,2
28,10,True,True,0,1,0,0,HOH,6
59,8,False,True,0,0,0,1,HWH,2
60,5,False,False,0,1,0,0,HOH,7
55,9,False,True,0,0,0,1,HWOH,2
62,11,True,False,1,0,0,0,H,0
59,11,False,True,0,0,0,1,HOH,6
53,5,False,False,0,1,0,0,HWH,2
55,5,True,False,0,0,1,0,HWH,0
60,2,False,False,0,1,0,0,HOH,4
43,7,False,True,0,0,0,1,HWOH,7
46,9,False,False,1,0,0,0,HWH,6
71,7,False,True,0,0,0,1,HOH,3
51,7,False,False,1,0,0,0,H,3
47,7,True,False,0,0,0,1,H,7
60,6,True,True,1,0,0,0,HWOWH,7
43,11,True,True,0,0,0,1,HWH,6
43,11,False,True,1,0,0,0,H,3
16,11,True,False,1,0,0,0,H,0
28,9,True,True,0,0,0,1,H,4
57,5,False,True,0,1,0,0,HOH,0
58,5,True,False,0,0,0,1,HOH,0
36,8,True,True,0,0,0,1,HWH,3
33,8,False,True,1,0,0,0,HWH,7
47,9,False,True,0,0,0,1,H,3
38,9,True,True,0,0,1,0,H,4
58,11,True,True,0,0,0,1,HWH,4
61,11,False,True,0,0,0,1,HWH,3
18,4,False,False,0,0,0,1,H,5
22,4,False,False,0,1,0,0,HOH,6
43,4,False,False,0,0,0,1,HWOWH,5
44,4,True,True,1,0,0,0,HWH,5
73,8,True,True,0,0,0,1,HWH,5
62,8,False,True,1,0,0,0,H,0
43,5,False,True,0,0,0,1,HOH,3
43,5,True,True,0,0,0,1,HOH,2
50,4,False,False,1,0,0,0,HWH,6
62,4,True,False,0,0,1,0,HWH,2
21,4,True,False,1,0,0,0,HWH,5
37,7,False,True,0,0,0,1,HWH,1
56,11,True,True,0,0,0,1,H,6
32,6,True,True,0,0,0,1,HWH,5
51,9,True,False,1,0,0,0,HOH,2
23,9,True,False,1,0,0,0,HOH,5
19,9,True,False,0,0,1,0,HOH,2
34,9,False,True,0,0,0,1,HWH,4
33,9,True,True,1,0,0,0,HWH,3
54,3,True,True,0,1,0,0,HOH,6
39,11,True,True,0,0,0,1,HWH,5
38,11,False,True,0,0,0,1,HOH,1
76,9,False,True,0,0,0,1,HWH,5
30,8,False,True,0,1,0,0,HWH,7
32,8,True,True,0,0,0,1,HWH,1
21,4,True,False,0,0,0,1,HOH,0
47,4,True,True,0,0,0,1,HOH,7
44,4,False,False,1,0,0,0,HOH,5
49,10,True,True,0,0,0,1,HOH,1
49,10,False,True,0,0,0,1,HOH,2
40,11,False,True,0,0,0,1,HWOH,6
49,4,False,True,1,0,0,0,HOH,3
66,8,True,False,0,0,1,0,HWH,2
49,8,False,False,0,1,0,0,HWH,7
63,8,True,True,0,0,0,1,HWH,2
71,8,False,True,1,0,0,0,H,4
54,7,False,False,0,1,0,0,H,4
25,7,True,True,0,0,1,0,HWH,5
55,8,True,True,0,1,0,0,HOH,5
56,8,False,True,0,1,0,0,HOH,2
28,8,False,True,0,1,0,0,HOH,3
23,8,True,False,1,0,0,0,HWH,0
70,7,True,True,0,0,0,1,HOH,6
63,4,False,False,0,0,0,1,HWOWH,6
64,4,True,True,0,0,1,0,HWH,4
61,8,True,True,0,0,0,1,HOH,1
59,11,True,True,0,0,0,1,HWH,4
58,11,True,True,0,0,0,1,HOH,5
57,3,False,False,1,0,0,0,HWOWH,6
39,9,True,False,1,0,0,0,HWH,1
58,7,True,True,0,0,0,1,HOH,6
59,7,False,False,0,1,0,0,HOH,1
59,6,True,True,0,0,0,1,HWH,7
16,6,True,False,0,0,1,0,H,0
62,4,False,False,0,0,0,1,HWH,3
61,5,True,False,0,0,1,0,HWH,2
64,8,True,True,0,0,0,1,HWH,2
21,2,False,False,1,0,0,0,HWH,6
21,2,True,False,1,0,0,0,HWH,6
46,11,False,True,0,0,0,1,HOH,2
48,11,True,True,0,0,0,1,HOH,5
75,8,True,True,1,0,0,0,HOH,7
63,7,True,True,0,0,0,1,HWH,0
29,7,False,True,0,1,0,0,H,0
64,5,False,True,0,0,0,1,HWOH,6
37,9,False,True,0,0,0,1,HWH,6
51,9,False,True,0,0,0,1,H,6
67,9,True,True,1,0,0,0,HWH,2
70,9,False,False,0,1,0,0,H,1
53,5,True,False,1,0,0,0,HWH,3
24,6,True,False,1,0,0,0,HOH,2
60,7,True,True,0,1,0,0,HWH,2
26,7,False,False,0,0,0,1,HWH,6
25,9,True,True,0,0,0,1,HWH,7
55,11,False,False,0,0,0,1,HOH,1
56,11,True,True,0,0,0,1,HOH,4
64,5,True,False,1,0,0,0,HWOH,5
64,4,False,False,1,0,0,0,HOH,7
25,4,False,True,0,0,0,1,H,3
46,4,False,True,0,0,0,1,HWH,3
45,7,False,True,0,0,0,1,HWH,0
56,5,True,True,1,0,0,0,HWH,7
45,10,False,True,0,0,0,1,HOH,3
45,10,True,True,1,0,0,0,HOH,4
64,7,False,False,1,0,0,0,HWH,4
80,7,True,False,0,0,0,1,HWH,3
26,7,True,False,1,0,0,0,HWH,4
57,9,True,True,0,0,0,1,HOH,6
19,3,False,False,1,0,0,0,HOH,5
58,11,False,True,0,0,0,1,H,2
67,9,False,False,0,1,0,0,HWH,5
31,11,True,True,0,0,0,1,HOH,6
47,11,True,True,0,0,0,1,HOH,7
47,11,False,True,0,0,0,1,HOH,3
67,6,False,True,0,0,0,1,HOH,2
50,9,False,False,0,0,0,1,HOH,2
49,9,True,False,0,0,1,0,HWH,5
62,5,True,True,1,0,0,0,HWOH,6
64,7,False,False,0,1,0,0,HWH,0
43,10,True,True,0,0,0,1,HWH,1
62,5,True,False,1,0,0,0,HWH,2
54,4,False,True,0,0,0,1,HOH,0
22,4,False,True,0,0,0,1,H,1
18,4,False,False,1,0,0,0,HOH,3
29,10,True,True,0,0,0,1,HWH,4
29,10,False,True,0,0,0,1,HWH,5
48,7,False,False,0,0,0,1,HWH,4
52,7,True,True,0,0,0,1,HOH,1
33,2,False,False,1,0,0,0,HOH,5
68,9,True,True,0,0,0,1,HOH,7
20,5,False,False,1,0,0,0,HWH,0
44,10,True,False,0,0,0,1,H,1
53,10,False,True,0,1,0,0,H,3
24,10,True,False,0,1,0,0,H,4
22,10,True,False,1,0,0,0,HWH,3
19,6,False,False,1,0,0,0,HOH,1
18,6,False,False,1,0,0,0,HWH,0
36,8,False,True,0,0,0,1,HOH,1
29,11,False,True,0,0,0,1,HWH,0
33,11,True,True,0,0,1,0,HWH,6
64,5,True,False,1,0,0,0,HWOH,7
53,8,True,False,0,0,1,0,HWH,7
51,8,False,True,0,0,0,1,HWH,0
16,8,True,False,1,0,0,0,HWH,3
23,8,True,False,0,1,0,0,HWH,5
61,6,False,True,0,0,0,1,HWOH,3
47,1,False,True,0,1,0,0,HWH,6
30,8,False,True,0,0,0,1,HWH,4
35,8,True,False,0,0,0,1,HOH,6
31,11,True,True,1,0,0,0,HOH,2
65,11,True,True,0,1,0,0,HWH,4
59,11,False,True,0,0,0,1,HWH,5
56,11,False,True,0,0,0,1,HWH,1
65,11,True,True,0,0,0,1,HWH,7
57,9,True,False,0,0,0,1,HWH,2
24,9,True,False,0,0,0,1,HWH,5
62,11,False,True,0,0,0,1,HWH,4
63,11,True,True,0,0,0,1,HWH,2
19,11,True,False,1,0,0,0,HOH,6
62,7,False,True,0,0,0,1,HWH,3
59,7,True,True,0,0,0,1,HOH,1
61,10,True,True,0,0,0,1,HWH,4
57,10,False,False,0,1,0,0,HWH,5
46,7,False,False,0,1,0,0,HWH,6
52,7,True,False,0,0,0,1,HWH,4
55,3,True,True,0,0,0,1,HWOWH,2
54,11,True,True,0,0,0,1,HWH,2
47,11,False,True,0,0,0,1,HWH,1
45,9,False,True,0,0,0,1,HOH,1
46,9,True,True,0,0,0,1,HOH,5
50,4,True,True,1,0,0,0,HWH,5
42,4,False,False,1,0,0,0,HWH,5
21,4,False,False,0,1,0,0,HWH,4
18,4,False,False,1,0,0,0,HOH,1
53,6,False,False,0,1,0,0,HWH,0
27,6,False,True,0,0,0,1,HWH,1
60,9,False,True,1,0,0,0,HWH,6
44,10,False,True,1,0,0,0,HWH,1
50,10,True,True,1,0,0,0,HWH,5
60,6,False,False,1,0,0,0,HOWOH,2
53,10,False,False,0,0,0,1,H,6
58,10,True,False,0,0,1,0,HWH,5
68,5,False,False,0,1,0,0,HOH,6
41,5,False,False,0,1,0,0,HWH,6
38,9,True,True,0,0,0,1,H,3
38,9,False,True,0,0,0,1,HWH,3
17,9,False,False,1,0,0,0,H,1
28,3,False,True,0,0,0,1,HOH,3
60,11,False,True,0,0,0,1,HWH,4
61,11,True,True,0,0,0,1,HWH,5
45,6,False,False,0,1,0,0,HOH,5
83,8,True,True,0,0,0,1,HOH,5
47,8,True,True,1,0,0,0,HWH,3
45,8,False,True,1,0,0,0,H,4
66,11,True,True,0,0,0,1,HWH,0
57,7,True,False,0,0,0,1,HWH,3
60,7,False,False,0,0,0,1,H,7
58,8,True,False,1,0,0,0,HWH,1
31,9,True,True,0,0,0,1,HWH,7
29,9,False,True,0,0,0,1,HWH,2
73,6,True,True,0,1,0,0,HWH,0
28,11,False,False,1,0,0,0,HWH,3
24,11,True,False,0,0,1,0,HWH,4
43,10,True,True,0,0,0,1,HWH,7
41,10,False,True,0,0,0,1,HWH,4
32,7,False,True,0,0,0,1,HOH,2
30,7,True,False,1,0,0,0,HWH,5
41,4,False,True,1,0,0,0,HWH,7
36,6,True,False,0,0,1,0,HWOH,7
55,3,False,False,1,0,0,0,HWH,1
48,9,True,True,0,0,0,1,HWH,6
52,9,False,True,0,0,0,1,HWH,3
63,8,True,True,0,0,0,1,HOWOH,1
32,8,False,True,1,0,0,0,HOH,7
61,8,True,False,0,0,1,0,HOH,1
59,8,True,True,0,0,0,1,HWH,0
59,8,False,False,1,0,0,0,HWH,5
22,8,True,False,1,0,0,0,HWH,1
40,5,True,True,0,0,0,1,HWH,1
42,10,False,True,0,0,0,1,HOH,2
43,10,True,True,0,0,0,1,H,4
62,5,True,False,1,0,0,0,HWH,3
63,7,True,True,0,0,0,1,HOH,6
57,7,False,True,0,0,0,1,HWH,7
62,7,True,True,0,0,0,1,HWH,7
28,2,True,True,0,0,0,1,HWH,4
69,8,True,True,0,0,0,1,H,4
62,9,False,True,0,0,0,1,HWOH,7
59,8,False,False,0,0,0,1,HWH,6
54,10,True,True,0,0,0,1,HWH,0
54,10,False,True,0,0,0,1,HOH,2
36,10,True,True,0,0,0,1,HOH,3
35,10,False,True,0,1,0,0,HOH,4
61,11,True,True,0,0,0,1,HWH,0
61,11,False,True,0,0,0,1,HOH,0
45,11,True,True,0,0,0,1,H,6
49,11,True,True,0,0,0,1,HWH,5
35,6,True,True,0,0,0,1,HWH,1
57,9,True,False,0,0,1,0,HOH,4
56,9,False,False,0,0,1,0,HWH,5
28,9,True,False,0,0,1,0,HWH,6
68,3,False,False,0,0,0,1,HWH,6
60,6,True,True,1,0,0,0,HOH,4
66,6,False,True,0,0,0,1,HOH,3
52,7,True,True,1,0,0,0,HOH,3
42,7,False,True,0,0,0,1,HWH,7
48,10,True,True,1,0,0,0,HWH,6
49,8,False,True,1,0,0,0,H,6
55,8,False,True,0,0,0,1,HWH,6
47,6,True,True,1,0,0,0,HOH,1
46,6,False,True,0,0,0,1,HWH,2
40,8,True,False,0,0,0,1,HOH,2
55,8,True,False,0,0,0,1,HWH,6
19,8,False,False,1,0,0,0,HOH,1
29,5,True,True,0,0,0,1,HWH,0
66,5,True,True,1,0,0,0,HOH,1
23,7,False,True,0,1,0,0,HWH,5
23,7,False,True,0,1,0,0,HWH,5
65,9,True,False,0,0,0,1,HWH,4
45,10,False,True,1,0,0,0,HOH,0
43,8,True,False,0,0,1,0,HWH,5
38,8,False,False,0,0,0,1,HWH,0
32,8,True,True,0,0,0,1,HWH,2
31,8,False,True,1,0,0,0,HOH,0
47,11,False,True,0,0,0,1,HWH,5
39,4,False,False,0,0,0,1,H,3
40,4,True,False,0,0,0,1,H,0
33,9,True,True,0,0,0,1,HOWOH,4
33,9,False,True,0,0,0,1,HWH,5
37,6,False,False,1,0,0,0,HOH,4
34,6,True,False,1,0,0,0,HOH,0
58,10,True,True,0,0,0,1,HWH,3
26,8,False,True,0,0,0,1,HOH,6
26,8,False,True,0,0,0,1,HOH,3
26,8,True,True,0,0,0,1,HOH,2
32,8,True,True,0,0,0,1,HOH,0
58,9,True,True,1,0,0,0,HWH,2
46,6,True,False,1,0,0,0,HWOWH,1
50,6,True,False,0,0,0,1,HWOWH,0
44,9,False,True,0,0,0,1,HOH,0
54,9,True,False,0,0,1,0,HOH,4
27,8,True,False,1,0,0,0,HOH,1
24,8,False,True,0,0,0,1,HWH,1
39,10,True,True,1,0,0,0,HWH,0
42,10,False,True,0,0,0,1,HWH,5
34,10,False,True,0,0,0,1,H,6
35,10,True,True,0,0,0,1,HOH,2
29,3,False,True,0,0,0,1,HOH,4
44,11,True,True,0,0,0,1,HOH,5
61,5,True,False,0,0,0,1,HOH,6
60,9,True,True,0,0,0,1,HOH,2
54,9,True,True,0,0,0,1,HOH,3
33,3,False,False,1,0,0,0,H,6
69,9,True,True,0,0,0,1,HWH,7
33,5,False,True,0,1,0,0,HWH,4
59,5,False,False,0,0,1,0,HWH,2
54,5,True,False,1,0,0,0,HWH,4
51,5,True,False,0,0,1,0,H,1
53,11,False,False,1,0,0,0,HWH,2
53,11,True,True,1,0,0,0,HWH,0
87,11,True,True,1,0,0,0,H,0
25,4,True,False,1,0,0,0,HWH,4
47,4,False,False,0,1,0,0,HOH,0
19,4,True,False,0,0,0,1,HWH,6
68,8,False,True,0,0,0,1,HOH,1
65,7,False,True,0,0,0,1,HOH,6
25,8,True,True,0,0,0,1,HWH,6
41,8,True,True,0,1,0,0,HWH,6
58,4,True,True,0,0,0,1,HWH,2
52,4,True,True,0,0,0,1,HWH,1
33,11,True,True,1,0,0,0,HOH,6
35,11,False,True,0,0,0,1,HOH,0
60,8,False,True,0,0,0,1,HWH,7
55,8,False,False,1,0,0,0,HWH,1
41,10,False,True,0,0,0,1,HWH,3
42,10,True,True,0,0,0,1,HWH,2
73,9,False,True,0,0,0,1,HOH,0
44,9,True,True,0,0,0,1,HOH,0
53,9,False,False,1,0,0,0,H,0
60,9,True,True,1,0,0,0,H,2
18,9,False,False,1,0,0,0,H,2
32,9,True,True,0,1,0,0,H,5
35,4,True,True,0,0,0,1,HWH,7
38,4,False,False,1,0,0,0,HWH,3
41,4,True,False,0,0,1,0,HWH,7
55,8,True,False,1,0,0,0,HWH,6
58,11,False,True,0,0,0,1,HOH,5
19,11,True,False,1,0,0,0,HWH,3
41,9,True,False,1,0,0,0,HWH,4
37,9,False,True,0,0,0,1,HOH,4
43,8,True,False,0,0,0,1,HWH,5
37,8,False,False,0,0,0,1,HWH,2
37,11,True,True,0,0,0,1,HWH,4
32,11,True,True,0,0,0,1,HWH,3
32,11,False,True,0,0,0,1,HWH,0
36,10,True,True,0,0,0,1,HWH,0
32,10,False,True,0,0,0,1,HWH,1
33,7,False,True,0,0,0,1,HOH,1
47,8,False,True,0,0,0,1,HWH,1
18,8,True,False,0,0,0,1,H,5
58,9,True,False,1,0,0,0,HWH,1
70,5,True,True,0,0,1,0,HWOWH,7
65,5,False,True,0,0,1,0,HWOWH,3
68,7,True,True,0,0,0,1,H,6
61,8,False,False,0,1,0,0,HWH,7
43,11,True,True,0,0,0,1,HWH,2
50,7,True,True,0,0,0,1,HOH,5
49,7,False,True,0,0,0,1,HWH,0
48,8,False,False,0,0,0,1,HOH,6
54,8,True,False,0,0,1,0,HWH,5
56,10,True,True,1,0,0,0,HWH,6
51,10,False,True,0,1,0,0,HWH,3
52,8,True,False,0,0,0,1,HWOWH,1
51,8,False,True,1,0,0,0,HWH,0
24,8,True,True,0,0,0,1,HWH,3
68,7,True,True,0,0,0,1,HOH,5
71,1,False,True,1,0,0,0,HWOWH,3
56,9,True,False,0,0,1,0,HWH,3
47,9,False,True,0,0,0,1,HWH,5
27,9,True,False,1,0,0,0,HWH,7
49,8,False,True,1,0,0,0,HWOWH,3
40,8,True,True,0,1,0,0,HWH,4
19,8,False,False,0,0,0,1,H,5
56,6,True,False,0,0,0,1,HWH,6
47,6,False,False,0,1,0,0,HWH,4
18,6,True,False,0,0,1,0,HWH,2
31,7,True,True,0,0,0,1,HOH,0
30,7,False,True,0,0,0,1,HOH,3
56,8,True,False,0,0,1,0,HWH,5
52,8,False,False,0,1,0,0,HOH,4
22,8,False,True,0,1,0,0,HOH,7
67,3,True,True,1,0,0,0,HOH,7
56,8,False,True,0,0,0,1,HWH,0
52,8,True,True,0,0,1,0,H,4
61,6,True,False,1,0,0,0,HOH,3
62,6,False,False,0,1,0,0,HWH,0
46,7,True,False,0,0,1,0,HOH,5
54,6,True,True,0,0,0,1,HWH,3
50,6,False,False,1,0,0,0,HWH,6
47,11,False,True,0,0,0,1,HOH,7
56,11,True,True,0,0,0,1,HOH,4
45,10,False,False,0,1,0,0,HOH,2
45,10,True,False,0,0,1,0,HWH,3
19,10,True,False,0,0,1,0,HOH,5
70,7,False,True,0,0,0,1,HOH,1
61,11,False,True,0,0,0,1,HWH,3
64,11,True,True,0,0,0,1,HWH,3
43,8,False,True,0,0,0,1,HOH,0
42,11,False,True,0,0,0,1,H,0
40,6,False,True,0,0,0,1,HWOH,1
52,3,False,True,1,0,0,0,HWOH,4
39,7,False,True,0,1,0,0,HWOH,6
26,7,False,True,0,0,0,1,H,5
34,9,False,True,0,0,0,1,H,3
42,9,True,True,0,0,0,1,HWH,0
47,5,True,False,0,0,0,1,HWH,0
43,5,True,False,0,0,1,0,H,7
48,10,True,True,0,0,0,1,HOH,7
31,9,True,True,0,0,0,1,HWH,5
26,9,False,True,0,0,0,1,HWH,2
50,10,False,True,0,0,0,1,HOH,4
49,10,True,True,0,0,0,1,HWH,5
50,5,False,True,0,0,0,1,HOH,3
36,7,False,True,0,0,0,1,HWH,4
37,7,True,True,0,1,0,0,HWH,5
46,8,False,True,0,0,0,1,H,1
23,8,False,False,1,0,0,0,HWH,5
61,11,True,True,1,0,0,0,HOH,2
32,10,False,True,0,0,0,1,HWH,6
31,10,True,True,0,0,0,1,HWH,3
23,6,True,True,0,0,1,0,HWH,7
63,6,True,False,1,0,0,0,HWH,4
64,6,False,False,1,0,0,0,HOH,2
33,6,True,True,0,0,0,1,HWH,3
37,8,True,True,0,0,0,1,HWH,0
34,8,False,False,1,0,0,0,HOH,5
28,10,True,True,0,0,0,1,HWH,0
28,10,False,True,0,0,0,1,HWH,1
59,7,False,True,0,0,0,1,HWH,2
26,7,True,False,0,0,0,1,HOH,0
22,7,False,False,0,0,0,1,HOWOH,2
47,10,True,False,1,0,0,0,HWH,0
39,10,False,False,0,1,0,0,HWH,3
56,8,True,True,1,0,0,0,HWH,7
53,8,False,True,0,0,0,1,HOH,5
19,8,True,False,0,0,1,0,HWH,5
56,11,True,True,0,0,0,1,H,2
52,9,False,True,0,0,0,1,HWH,3
60,9,True,True,0,0,1,0,HWH,6
48,8,False,False,1,0,0,0,HOH,7
51,8,True,False,0,0,1,0,HWH,3
25,8,True,True,1,0,0,0,HWH,0
47,9,True,True,0,0,0,1,HWH,6
17,9,True,False,0,0,1,0,HOH,3
33,6,False,True,0,0,0,1,HWH,1
61,6,True,True,0,0,0,1,HWH,0
43,9,True,True,0,0,0,1,HOH,7
24,9,False,False,1,0,0,0,H,1
47,11,False,True,0,0,0,1,HWH,6
53,11,True,True,0,0,1,0,HOH,7
32,8,False,False,0,0,0,1,HWH,3
35,8,True,False,0,0,1,0,HWH,4
52,11,True,True,0,0,0,1,HOH,3
49,11,False,True,0,0,0,1,HOH,6
38,3,True,False,0,0,1,0,HWH,2
59,6,True,True,0,0,0,1,HWH,7
62,9,False,True,0,1,0,0,HOH,1
27,9,False,True,0,0,0,1,H,4
25,9,True,True,1,0,0,0,HOH,7
69,8,True,True,0,0,0,1,HWH,5
78,5,True,False,1,0,0,0,HWH,7
64,5,True,False,0,0,1,0,H,4
36,8,True,True,0,0,0,1,HWH,3
34,8,False,False,0,0,0,1,HOH,0
46,7,False,False,0,0,0,1,HOH,2
38,7,True,False,1,0,0,0,HOH,5
26,7,False,True,1,0,0,0,HWH,2
64,9,False,True,0,0,0,1,H,1
43,6,True,False,1,0,0,0,HWH,3
60,8,False,True,0,0,0,1,HOH,6
61,8,True,True,0,0,0,1,HOH,5
21,8,True,True,1,0,0,0,HWH,1
55,10,True,True,0,0,0,1,HWH,0
58,10,True,True,0,1,0,0,HWH,5
29,10,True,True,1,0,0,0,HWH,6
65,7,False,True,0,0,0,1,HOH,3
42,7,True,True,0,0,0,1,HOWOH,6
49,10,True,True,0,0,0,1,HWH,0
46,10,False,True,0,0,0,1,HOH,1
35,6,False,True,0,0,0,1,HWH,0
70,6,False,True,0,0,0,1,HOH,7
62,10,True,False,0,0,0,1,HOH,6
63,9,True,True,0,0,0,1,HWH,5
60,9,False,False,1,0,0,0,H,0
42,9,True,True,0,0,0,1,HOH,0
51,6,False,False,0,1,0,0,HWH,5
38,8,False,False,1,0,0,0,HOH,7
40,8,True,False,0,0,1,0,HWH,2
71,5,True,False,0,0,1,0,HWH,0
64,10,True,True,0,0,0,1,HOH,1
57,10,False,True,0,1,0,0,HOH,2
72,7,True,False,0,0,0,1,HOH,3
68,7,False,True,0,0,0,1,H,6
46,6,False,True,0,0,0,1,HOH,3
18,6,False,False,1,0,0,0,HWH,6
61,5,False,False,0,1,0,0,HWH,4
40,11,True,True,0,0,0,1,HOH,3
40,11,False,True,0,0,0,1,HOH,5
57,8,True,True,0,0,0,1,HWH,6
56,8,False,True,0,0,0,1,HWH,3
55,10,False,False,0,1,0,0,HOH,1
31,10,True,True,1,0,0,0,HOH,2
59,10,True,False,1,0,0,0,H,0
61,11,False,True,0,0,0,1,HWH,7
61,9,False,False,0,0,0,1,HWH,2
44,6,False,True,0,0,0,1,HOH,7
40,6,True,True,1,0,0,0,HOH,3
45,1,True,True,1,0,0,0,H,5
31,6,True,True,0,0,0,1,HWH,1
26,6,False,True,0,0,0,1,HWH,2
55,9,False,False,1,0,0,0,H,6
51,9,True,False,1,0,0,0,HWH,6
57,8,True,True,0,1,0,0,HWH,1
71,8,False,True,1,0,0,0,HOH,4
50,11,True,True,0,0,0,1,HOH,1
52,11,False,True,1,0,0,0,H,6
50,11,True,True,1,0,0,0,HWH,0
51,11,False,True,0,0,0,1,HWH,2
65,8,True,False,0,0,0,1,HWH,6
58,6,False,True,0,0,0,1,HWOH,3
65,10,True,False,1,0,0,0,HWH,2
49,9,False,True,0,0,0,1,HOH,0
17,9,False,False,1,0,0,0,HWH,7
36,10,True,True,0,0,0,1,HOH,2
35,10,False,True,0,0,0,1,HOH,5
59,11,False,False,0,1,0,0,HOH,1
61,11,True,False,0,0,0,1,HOH,1
60,6,True,False,0,0,1,0,HWH,0
53,6,False,False,0,1,0,0,HWH,7
57,7,True,True,0,0,0,1,HWH,4
23,6,False,True,0,0,0,1,HWOH,4
36,10,True,True,0,0,0,1,HWH,1
36,10,False,True,0,0,0,1,HWOWH,1
61,3,True,False,1,0,0,0,HWH,4
42,10,False,False,0,1,0,0,HWH,1
49,10,True,False,0,1,0,0,HWH,1
17,10,True,False,0,0,0,1,HOH,5
26,8,False,True,0,0,0,1,HWH,1
28,8,True,True,0,0,0,1,HWH,2
51,11,True,True,0,0,0,1,HWH,4
19,11,True,False,0,0,0,1,HWH,7
16,11,True,False,0,0,0,1,H,1
58,6,False,False,0,0,0,1,HWH,4
63,11,True,True,1,0,0,0,HOH,4
66,8,False,True,0,0,0,1,HOH,1
26,7,False,True,0,0,0,1,HWH,7
25,7,True,True,0,0,0,1,HWH,3
56,3,False,False,1,0,0,0,HOWH,3
33,7,False,False,0,0,0,1,HOH,4
31,7,True,False,0,0,0,1,HWH,3
53,8,True,False,0,0,0,1,HWH,5
54,8,False,False,0,0,0,1,HWH,1
55,11,False,False,0,1,0,0,HWH,2
56,11,True,False,1,0,0,0,HWH,0
24,11,True,False,1,0,0,0,HWH,4
22,11,True,True,1,0,0,0,HWH,1
33,11,True,False,1,0,0,0,HOH,7
39,11,False,True,1,0,0,0,HWH,0
55,8,True,True,1,0,0,0,HWH,3
54,8,False,True,1,0,0,0,HWH,6
21,8,False,False,0,1,0,0,H,2
57,11,True,True,0,0,0,1,H,1
71,11,True,True,0,0,0,1,HWH,6
45,7,False,True,0,0,0,1,HWH,4
50,6,False,False,0,0,1,0,HWH,0
40,9,False,True,0,0,0,1,HOH,1
40,9,True,True,0,0,0,1,HOH,7
35,4,True,True,0,0,0,1,HWH,0
25,6,True,True,0,0,0,1,HWH,2
56,6,False,False,0,0,0,1,H,2
29,6,True,True,0,0,1,0,H,1
34,10,False,True,0,0,0,1,H,0
37,10,True,True,0,0,0,1,HOH,1
64,10,False,True,1,0,0,0,HWH,0
57,6,False,True,0,0,0,1,HWH,3
61,6,True,False,0,0,1,0,HWH,6
68,9,True,True,0,0,1,0,HOH,1
72,9,False,False,1,0,0,0,HOH,6
53,2,False,False,0,0,1,0,HOH,5
48,7,False,True,0,0,0,1,HOH,7
18,7,False,False,1,0,0,0,HWH,5
32,7,False,True,0,0,0,1,HOH,2
36,7,True,True,0,0,0,1,HOH,1
65,11,True,True,0,0,0,1,HWH,1
69,7,True,True,0,0,0,1,HOH,4
32,11,False,True,1,0,0,0,HWH,0
33,11,True,True,0,0,0,1,HWH,4
34,9,True,True,0,0,0,1,HOH,6
35,9,False,True,0,0,0,1,HWH,7
48,8,True,True,0,0,0,1,HOH,6
60,5,True,True,0,0,0,1,HWH,1
58,8,True,True,0,0,0,1,HOH,6
44,8,True,True,1,0,0,0,HOH,3
44,8,False,False,1,0,0,0,HOH,2
16,8,False,False,0,0,0,1,HOH,5
42,6,False,False,0,1,0,0,HWH,7
39,6,True,False,0,0,1,0,HWOWH,7
62,7,False,True,1,0,0,0,H,0
56,5,True,False,0,1,0,0,HOH,6
60,5,False,False,0,1,0,0,H,5
47,7,False,True,0,0,0,1,HWH,4
43,7,True,True,0,0,0,1,H,6
60,11,True,True,0,0,0,1,HWH,5
62,11,False,True,0,0,0,1,H,4
40,7,True,False,0,0,0,1,H,2
35,6,True,False,1,0,0,0,HWH,4
35,8,False,True,0,0,0,1,HOH,1
33,8,True,True,0,0,0,1,HOH,2
47,6,True,False,0,0,1,0,HWH,7
69,11,True,True,0,0,0,1,HOH,1
70,11,True,True,1,0,0,0,HWH,2
56,8,False,True,0,0,0,1,HWH,0
33,8,True,False,0,0,0,1,HWH,7
24,8,False,False,1,0,0,0,HOH,6
59,6,True,True,0,0,0,1,HOWH,0
64,10,False,True,0,0,0,1,H,5
64,10,True,False,0,0,0,1,HWH,2
28,6,True,False,1,0,0,0,HOH,2
58,6,False,False,0,0,0,1,HOH,4
77,10,True,True,0,0,0,1,HWH,7
77,10,False,True,0,0,0,1,H,7
58,4,False,True,1,0,0,0,HOH,6
55,4,True,True,0,0,0,1,HOH,3
31,7,False,True,0,0,0,1,HWH,5
30,7,True,True,0,0,1,0,HWH,3
39,8,True,True,0,0,0,1,HWH,5
40,8,False,False,1,0,0,0,H,4
60,8,True,False,1,0,0,0,HOH,6
54,10,True,True,0,0,0,1,HOH,7
52,10,False,False,0,1,0,0,HWH,7
28,10,False,True,1,0,0,0,HWH,1
30,10,True,True,1,0,0,0,HWH,7
55,9,False,True,0,0,0,1,HOH,3
55,9,True,True,0,0,0,1,HOH,2
27,8,False,False,0,0,1,0,HOH,0
