,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,weight,distance,net_type,activity,minutes
4755,5431,6245,42.3277287,-83.0570443,42.3276637,-83.05719470000001,0.17803029813463905,14.325564000000002,walk,walking,0.17803029813463905
4756,5001,6245,42.327626,-83.057282,42.3276637,-83.05719470000001,0.10331763331552066,8.31366,walk,walking,0.10331763331552066
4757,6245,5001,42.3276637,-83.05719470000001,42.327626,-83.057282,0.10331763331552066,8.31366,walk,walking,0.10331763331552066
4758,6247,5001,42.327589200000006,-83.05736759999999,42.327626,-83.057282,0.10119032646923584,8.142482000000001,walk,walking,0.10119032646923584
4759,5001,6247,42.327626,-83.057282,42.327589200000006,-83.05736759999999,0.10119032646923584,8.142482000000001,walk,walking,0.10119032646923584
4760,6259,6247,42.327180299999995,-83.0583255,42.327589200000006,-83.05736759999999,1.1303503796587422,90.955904,walk,walking,1.1303503796587422
4761,6247,6259,42.327589200000006,-83.05736759999999,42.327180299999995,-83.0583255,1.1303503796587422,90.955904,walk,walking,1.1303503796587422
4762,5002,6259,42.327064,-83.058605,42.327180299999995,-83.0583255,0.3277583605701717,26.373732,walk,walking,0.3277583605701717
4763,6259,5002,42.327180299999995,-83.0583255,42.327064,-83.058605,0.3277583605701717,26.373732,walk,walking,0.3277583605701717
4764,5909,5336,42.3285476,-83.05771990000001,42.328415,-83.0580307,0.3666989449090932,29.507164000000003,walk,walking,0.3666989449090932
4765,5336,5909,42.328415,-83.0580307,42.3285476,-83.05771990000001,0.3666989449090932,29.507164000000003,walk,walking,0.3666989449090932
4766,4804,5448,42.328362,-83.05816,42.328171000000005,-83.0585983,0.5199197186424249,41.83638,walk,walking,0.5199197186424249
4767,5448,4804,42.328171000000005,-83.0585983,42.328362,-83.05816,0.5199197186424249,41.83638,walk,walking,0.5199197186424249
4768,6708,5055,42.3314059,-83.06885849999999,42.331408,-83.068432,0.4358294704661539,35.06989,walk,walking,0.4358294704661539
4769,5055,6708,42.331408,-83.068432,42.3314059,-83.06885849999999,0.4358294704661539,35.06989,walk,walking,0.4358294704661539
4770,4847,6708,42.331403,-83.069418,42.3314059,-83.06885849999999,0.5717401792038973,46.006217,walk,walking,0.5717401792038973
4771,6708,4847,42.3314059,-83.06885849999999,42.331403,-83.069418,0.5717401792038973,46.006217,walk,walking,0.5717401792038973
4772,6707,4847,42.3314015,-83.06975179999999,42.331403,-83.069418,0.3411004635440616,27.447331,walk,walking,0.3411004635440616
4773,4847,6707,42.331403,-83.069418,42.3314015,-83.06975179999999,0.3411004635440616,27.447331,walk,walking,0.3411004635440616
4774,5226,6707,42.331399,-83.07029,42.3314015,-83.06975179999999,0.5499715784110256,44.254563,walk,walking,0.5499715784110256
4775,6707,5226,42.3314015,-83.06975179999999,42.331399,-83.07029,0.5499715784110256,44.254563,walk,walking,0.5499715784110256
4776,5201,5226,42.331398,-83.070553,42.331399,-83.07029,0.268750618265873,21.625556,walk,walking,0.268750618265873
4777,5226,5201,42.331399,-83.07029,42.331398,-83.070553,0.268750618265873,21.625556,walk,walking,0.268750618265873
4778,6120,5201,42.331395799999996,-83.0709593,42.331398,-83.070553,0.4151896056768613,33.409062,walk,walking,0.4151896056768613
4779,5201,6120,42.331398,-83.070553,42.331395799999996,-83.0709593,0.4151896056768613,33.409062,walk,walking,0.4151896056768613
4780,5316,5210,42.3329778,-83.0729407,42.3327944,-83.07279799999999,0.2924507313557111,23.532632999999997,walk,walking,0.2924507313557111
4781,5210,5316,42.3327944,-83.07279799999999,42.3329778,-83.0729407,0.2924507313557111,23.532632999999997,walk,walking,0.2924507313557111
4782,5327,4944,42.3328057,-83.0773103,42.3329602,-83.0773987,0.2318769184883244,18.65844,walk,walking,0.2318769184883244
4783,4944,5327,42.3329602,-83.0773987,42.3328057,-83.0773103,0.2318769184883244,18.65844,walk,walking,0.2318769184883244
4784,5142,5340,42.324241,-83.06770999999999,42.3238868,-83.06750550000001,0.5323369082978117,42.835553999999995,walk,walking,0.5323369082978117
4785,5340,5142,42.3238868,-83.06750550000001,42.324241,-83.06770999999999,0.5323369082978117,42.835553999999995,walk,walking,0.5323369082978117
4786,6306,5142,42.324313000000004,-83.067751,42.324241,-83.06770999999999,0.1079834590577504,8.689105,walk,walking,0.1079834590577504
4787,5142,6306,42.324241,-83.06770999999999,42.324313000000004,-83.067751,0.1079834590577504,8.689105,walk,walking,0.1079834590577504
4788,5605,6306,42.3246523,-83.067944,42.324313000000004,-83.067751,0.5087875775162489,40.94061,walk,walking,0.5087875775162489
4789,6306,5605,42.324313000000004,-83.067751,42.3246523,-83.067944,0.5087875775162489,40.94061,walk,walking,0.5087875775162489
4790,5017,5605,42.325111,-83.068205,42.3246523,-83.067944,0.6878626890526551,55.350246999999996,walk,walking,0.6878626890526551
4791,5605,5017,42.3246523,-83.067944,42.325111,-83.068205,0.6878626890526551,55.350246999999996,walk,walking,0.6878626890526551
4792,5792,5017,42.3257848,-83.06858790000001,42.325111,-83.068205,1.0102287273043609,81.290075,walk,walking,1.0102287273043609
4793,5017,5792,42.325111,-83.068205,42.3257848,-83.06858790000001,1.0102287273043609,81.290075,walk,walking,1.0102287273043609
4794,4902,5792,42.3259641,-83.06869870000001,42.3257848,-83.06858790000001,0.2724802838430661,21.925670999999998,walk,walking,0.2724802838430661
4795,5792,4902,42.3257848,-83.06858790000001,42.3259641,-83.06869870000001,0.2724802838430661,21.925670999999998,walk,walking,0.2724802838430661
4796,5793,4902,42.3262135,-83.06883979999999,42.3259641,-83.06869870000001,0.373677495122224,30.068707,walk,walking,0.373677495122224
4797,4902,5793,42.3259641,-83.06869870000001,42.3262135,-83.06883979999999,0.373677495122224,30.068707,walk,walking,0.373677495122224
4798,5788,5793,42.3266848,-83.0691006,42.3262135,-83.06883979999999,0.7038689027800218,56.63821899999999,walk,walking,0.7038689027800218
4799,5793,5788,42.3262135,-83.06883979999999,42.3266848,-83.0691006,0.7038689027800218,56.63821899999999,walk,walking,0.7038689027800218
4800,5205,5788,42.326845,-83.069189,42.3266848,-83.0691006,0.23915638709036005,19.244197,walk,walking,0.23915638709036005
4801,5788,5205,42.3266848,-83.0691006,42.326845,-83.069189,0.23915638709036005,19.244197,walk,walking,0.23915638709036005
4802,5790,5205,42.3269878,-83.06927040000001,42.326845,-83.069189,0.2141989014130016,17.235943,walk,walking,0.2141989014130016
4803,5205,5790,42.326845,-83.069189,42.3269878,-83.06927040000001,0.2141989014130016,17.235943,walk,walking,0.2141989014130016
4804,6126,5790,42.3274149,-83.0695193,42.3269878,-83.06927040000001,0.6428260404886474,51.726283,walk,walking,0.6428260404886474
4805,5790,6126,42.3269878,-83.06927040000001,42.3274149,-83.0695193,0.6428260404886474,51.726283,walk,walking,0.6428260404886474
4806,6283,5341,42.3234006,-83.0674395,42.323572799999994,-83.0675325,0.25629927796488,20.623634,walk,walking,0.25629927796488
4807,5341,6283,42.323572799999994,-83.0675325,42.3234006,-83.0674395,0.25629927796488,20.623634,walk,walking,0.25629927796488
4808,5010,6283,42.323291999999995,-83.067382,42.3234006,-83.0674395,0.16120555010128376,12.971727,walk,walking,0.16120555010128376
4809,6283,5010,42.3234006,-83.0674395,42.323291999999995,-83.067382,0.16120555010128376,12.971727,walk,walking,0.16120555010128376
4810,5841,5342,42.3239396,-83.0677338,42.3239794,-83.0677558,0.05943092199286664,4.782228,walk,walking,0.05943092199286664
4811,5342,5841,42.3239794,-83.0677558,42.3239396,-83.0677338,0.05943092199286664,4.782228,walk,walking,0.05943092199286664
4812,5045,5339,42.3260406,-83.07602890000001,42.3263126,-83.0750997,1.0213060260728,82.181432,walk,walking,1.0213060260728
4813,5339,5045,42.3263126,-83.0750997,42.3260406,-83.07602890000001,1.0213060260728,82.181432,walk,walking,1.0213060260728
4814,5008,5343,42.3234135,-83.0670972,42.323587700000004,-83.0666948,0.4765521518137871,38.346722,walk,walking,0.4765521518137871
4815,5343,5008,42.323587700000004,-83.0666948,42.3234135,-83.0670972,0.4765521518137871,38.346722,walk,walking,0.4765521518137871
4816,5011,5840,42.322465,-83.069303,42.3230917,-83.0678473,1.7215405569985216,138.527204,walk,walking,1.7215405569985216
4817,5840,5011,42.3230917,-83.0678473,42.322465,-83.069303,1.7215405569985216,138.527204,walk,walking,1.7215405569985216
4818,4938,5011,42.3217016,-83.0710448,42.322465,-83.069303,2.0693787763928078,166.516702,walk,walking,2.0693787763928078
4819,5011,4938,42.322465,-83.069303,42.3217016,-83.0710448,2.0693787763928078,166.516702,walk,walking,2.0693787763928078
4820,4817,4943,42.331824,-83.0767238,42.332033100000004,-83.07686629999999,0.3236381125181752,26.042188,walk,walking,0.3236381125181752
4821,4943,4817,42.332033100000004,-83.07686629999999,42.331824,-83.0767238,0.3236381125181752,26.042188,walk,walking,0.3236381125181752
4822,6468,5288,42.3326876,-83.0644301,42.332738,-83.0644589,0.0756266046950924,6.085446,walk,walking,0.0756266046950924
4823,5288,6468,42.332738,-83.0644589,42.3326876,-83.0644301,0.0756266046950924,6.085446,walk,walking,0.0756266046950924
4824,5625,6468,42.3323612,-83.0642438,42.3326876,-83.0644301,0.4896873252389178,39.40367,walk,walking,0.4896873252389178
4825,6468,5625,42.3326876,-83.0644301,42.3323612,-83.0642438,0.4896873252389178,39.40367,walk,walking,0.4896873252389178
4826,6508,5625,42.3320352,-83.0640577,42.3323612,-83.0642438,0.4890988479749463,39.356317,walk,walking,0.4890988479749463
4827,5625,6508,42.3323612,-83.0642438,42.3320352,-83.0640577,0.4890988479749463,39.356317,walk,walking,0.4890988479749463
4828,5023,6508,42.3319896,-83.06403159999999,42.3320352,-83.0640577,0.06844123678029504,5.507261,walk,walking,0.06844123678029504
4829,6508,5023,42.3320352,-83.0640577,42.3319896,-83.06403159999999,0.06844123678029504,5.507261,walk,walking,0.06844123678029504
4830,6497,5023,42.3319415,-83.0640042,42.3319896,-83.06403159999999,0.07214147414468043,5.805008,walk,walking,0.07214147414468043
4831,5023,6497,42.3319896,-83.06403159999999,42.3319415,-83.0640042,0.07214147414468043,5.805008,walk,walking,0.07214147414468043
4832,5627,6497,42.331759000000005,-83.0639,42.3319415,-83.0640042,0.2738128176768116,22.032896,walk,walking,0.2738128176768116
4833,6497,5627,42.3319415,-83.0640042,42.331759000000005,-83.0639,0.2738128176768116,22.032896,walk,walking,0.2738128176768116
4834,5510,5627,42.331591100000004,-83.0638042,42.331759000000005,-83.0639,0.2518824735605901,20.268227,walk,walking,0.2518824735605901
4835,5627,5510,42.331759000000005,-83.0639,42.331591100000004,-83.0638042,0.2518824735605901,20.268227,walk,walking,0.2518824735605901
4836,5274,5510,42.331446,-83.06371,42.331591100000004,-83.0638042,0.222468651745436,17.901385,walk,walking,0.222468651745436
4837,5510,5274,42.331591100000004,-83.0638042,42.331446,-83.06371,0.222468651745436,17.901385,walk,walking,0.222468651745436
4838,5058,5274,42.33128,-83.0636,42.331446,-83.06371,0.2555077733729355,20.559944,walk,walking,0.2555077733729355
4839,5274,5058,42.331446,-83.06371,42.33128,-83.0636,0.2555077733729355,20.559944,walk,walking,0.2555077733729355
4840,6181,5058,42.331227,-83.06355409999999,42.33128,-83.0636,0.08698788323163534,6.999654,walk,walking,0.08698788323163534
4841,5058,6181,42.33128,-83.0636,42.331227,-83.06355409999999,0.08698788323163534,6.999654,walk,walking,0.08698788323163534
4842,5618,6181,42.3309261,-83.0633327,42.331227,-83.06355409999999,0.4734713485031131,38.098819,walk,walking,0.4734713485031131
4843,6181,5618,42.331227,-83.06355409999999,42.3309261,-83.0633327,0.4734713485031131,38.098819,walk,walking,0.4734713485031131
4844,5884,5618,42.330637,-83.0631064,42.3309261,-83.0633327,0.4616973169125232,37.151398,walk,walking,0.4616973169125232
4845,5618,5884,42.3309261,-83.0633327,42.330637,-83.0631064,0.4616973169125232,37.151398,walk,walking,0.4616973169125232
4846,5036,5884,42.33057,-83.06305400000001,42.330637,-83.0631064,0.10697667366746616,8.608092,walk,walking,0.10697667366746616
4847,5884,5036,42.330637,-83.0631064,42.33057,-83.06305400000001,0.10697667366746616,8.608092,walk,walking,0.10697667366746616
4848,5886,5036,42.330504499999996,-83.0630027,42.33057,-83.06305400000001,0.10461913579479787,8.418388,walk,walking,0.10461913579479787
4849,5036,5886,42.33057,-83.06305400000001,42.330504499999996,-83.0630027,0.10461913579479787,8.418388,walk,walking,0.10461913579479787
4850,5612,5886,42.3301636,-83.0627355,42.330504499999996,-83.0630027,0.5446041234294805,43.82266,walk,walking,0.5446041234294805
4851,5886,5612,42.330504499999996,-83.0630027,42.3301636,-83.0627355,0.5446041234294805,43.82266,walk,walking,0.5446041234294805
4852,6357,5612,42.3298134,-83.0624609,42.3301636,-83.0627355,0.5595187592429195,45.022796,walk,walking,0.5595187592429195
4853,5612,6357,42.3301636,-83.0627355,42.3298134,-83.0624609,0.5595187592429195,45.022796,walk,walking,0.5595187592429195
4854,5203,6357,42.329765,-83.062423,42.3298134,-83.0624609,0.07730290678166206,6.220333,walk,walking,0.07730290678166206
4855,6357,5203,42.3298134,-83.0624609,42.329765,-83.062423,0.07730290678166206,6.220333,walk,walking,0.07730290678166206
4856,6513,5203,42.329699100000006,-83.0623714,42.329765,-83.062423,0.10525156896616003,8.469278,walk,walking,0.10525156896616003
4857,5203,6513,42.329765,-83.062423,42.329699100000006,-83.0623714,0.10525156896616003,8.469278,walk,walking,0.10525156896616003
4858,5609,6513,42.3293537,-83.0620905,42.329699100000006,-83.0623714,0.5570794238631986,44.82651,walk,walking,0.5570794238631986
4859,6513,5609,42.329699100000006,-83.0623714,42.3293537,-83.0620905,0.5570794238631986,44.82651,walk,walking,0.5570794238631986
4860,6512,5609,42.3290157,-83.0618241,42.3293537,-83.0620905,0.5407299886910163,43.51092,walk,walking,0.5407299886910163
4861,5609,6512,42.3293537,-83.0620905,42.3290157,-83.0618241,0.5407299886910163,43.51092,walk,walking,0.5407299886910163
4862,4899,6512,42.328959999999995,-83.0617796,42.3290157,-83.0618241,0.0894183578361316,7.195227,walk,walking,0.0894183578361316
4863,6512,4899,42.3290157,-83.0618241,42.328959999999995,-83.0617796,0.0894183578361316,7.195227,walk,walking,0.0894183578361316
4864,6139,4815,42.329617,-83.0777712,42.3292647,-83.0766839,1.2131241129904184,97.616458,walk,walking,1.2131241129904184
4865,4815,6139,42.3292647,-83.0766839,42.329617,-83.0777712,1.2131241129904184,97.616458,walk,walking,1.2131241129904184
4866,4882,6139,42.3296429,-83.0780462,42.329617,-83.0777712,0.2832884412243529,22.795371,walk,walking,0.2832884412243529
4867,6139,4882,42.329617,-83.0777712,42.3296429,-83.0780462,0.2832884412243529,22.795371,walk,walking,0.2832884412243529
4868,5339,5044,42.3263126,-83.0750997,42.3266024,-83.0741583,1.04211217020642,83.85564000000001,walk,walking,1.04211217020642
4869,5044,5339,42.3266024,-83.0741583,42.3263126,-83.0750997,1.04211217020642,83.85564000000001,walk,walking,1.04211217020642
4870,5355,4815,42.3297911,-83.0770285,42.3292647,-83.0766839,0.8083537350715201,65.0458,walk,walking,0.8083537350715201
4871,4815,5355,42.3292647,-83.0766839,42.3297911,-83.0770285,0.8083537350715201,65.0458,walk,walking,0.8083537350715201
4872,5072,5355,42.3298699,-83.077114,42.3297911,-83.0770285,0.1396338623286565,11.235918,walk,walking,0.1396338623286565
4873,5355,5072,42.3297911,-83.0770285,42.3298699,-83.077114,0.1396338623286565,11.235918,walk,walking,0.1396338623286565
4874,5514,5258,42.3315031,-83.0791273,42.331352,-83.07904,0.22711284128897566,18.275089,walk,walking,0.22711284128897566
4875,5258,5514,42.331352,-83.07904,42.3315031,-83.0791273,0.22711284128897566,18.275089,walk,walking,0.22711284128897566
4876,4958,5514,42.331818,-83.079309,42.3315031,-83.0791273,0.4732189966073049,38.078513,walk,walking,0.4732189966073049
4877,5514,4958,42.3315031,-83.0791273,42.331818,-83.079309,0.4732189966073049,38.078513,walk,walking,0.4732189966073049
4878,6137,5300,42.3297466,-83.0779009,42.329904299999995,-83.0775859,0.3887548933103012,31.281940000000002,walk,walking,0.3887548933103012
4879,5300,6137,42.329904299999995,-83.0775859,42.3297466,-83.0779009,0.3887548933103012,31.281940000000002,walk,walking,0.3887548933103012
4880,4882,6137,42.3296429,-83.0780462,42.3297466,-83.0779009,0.206379472330272,16.606737,walk,walking,0.206379472330272
4881,6137,4882,42.3297466,-83.0779009,42.3296429,-83.0780462,0.206379472330272,16.606737,walk,walking,0.206379472330272
4882,6138,4882,42.32957570000001,-83.0781296,42.3296429,-83.0780462,0.12606120521456002,10.143767,walk,walking,0.12606120521456002
4883,4882,6138,42.3296429,-83.0780462,42.32957570000001,-83.0781296,0.12606120521456002,10.143767,walk,walking,0.12606120521456002
4884,6586,6138,42.3294215,-83.0783096,42.32957570000001,-83.0781296,0.28153871773522066,22.654576000000002,walk,walking,0.28153871773522066
4885,6138,6586,42.32957570000001,-83.0781296,42.3294215,-83.0783096,0.28153871773522066,22.654576000000002,walk,walking,0.28153871773522066
4886,5763,6586,42.3291221,-83.0786628,42.3294215,-83.0783096,0.5491276796699268,44.186657000000004,walk,walking,0.5491276796699268
4887,6586,5763,42.3294215,-83.0783096,42.3291221,-83.0786628,0.5491276796699268,44.186657000000004,walk,walking,0.5491276796699268
4888,4883,5763,42.3289126,-83.0788171,42.3291221,-83.0786628,0.32972831098462724,26.532248,walk,walking,0.32972831098462724
4889,5763,4883,42.3291221,-83.0786628,42.3289126,-83.0788171,0.32972831098462724,26.532248,walk,walking,0.32972831098462724
4890,5340,5212,42.3238868,-83.06750550000001,42.3234652,-83.0672656,0.6322335740117067,50.873939,walk,walking,0.6322335740117067
