aNode_bNode,aNodeLat,aNodeLon,aNodes,active_net,bNodeLat,bNodeLon,bNodes,cycle_speed_m_s,distance,drive_net,drive_speed,drive_speed_m_s,name,oneway,osmid,ref,speed,type,walk_speed_m_s,cycle_time_minutes,walk_time_minutes,drive_time_minutes
6320,42.3277426,-83.0606745,5831137556,True,42.3278910,-83.0607916,5831137558,4.167,19.103975368907825,True,25.0,11.25,[],[],616822476,[],[],service,1.11,0.0764097886925359,0.286846477010628,0.028302185731715297
6321,42.3275842,-83.0605477,5831137553,True,42.3277426,-83.0606745,5831137556,4.167,20.466663756667497,True,25.0,11.25,[],[],616822476,[],[],service,1.11,0.08186010621817254,0.30730726361362604,0.030320983343211105
6322,42.3281370,-83.0597611,5831137557,True,42.3277426,-83.0606745,5831137556,4.167,86.95651929716729,True,25.0,11.25,[],[],616822477,[],[],service,1.11,0.3477982533284029,1.3056534429004096,0.12882447303284042
6323,42.3282791,-83.0598725,5831137559,True,42.3278910,-83.0607916,5831137558,4.167,87.01175407498208,True,25.0,11.25,[],[],616822478,[],[],service,1.11,0.34801917476594707,1.3064827939186499,0.12890630233330677
6324,42.3280686,-83.0611136,5831137573,True,42.3281451,-83.0611724,5831137572,4.167,9.78386985475333,True,25.0,11.25,[],[],616822487,[],[],service,1.11,0.039132348831106833,0.146904952774074,0.01449462200704197
6325,42.3279810,-83.0610463,5831137574,True,42.3280686,-83.0611136,5831137573,4.167,11.202203878779283,True,25.0,11.25,[],[],616822487,[],[],service,1.11,0.0448052310966294,0.16820125944113035,0.01659585759819153
6326,42.3277626,-83.0615772,5831137571,True,42.3279810,-83.0610463,5831137574,4.167,49.94520353056643,True,25.0,11.25,[],[],616822487,[],[],service,1.11,0.19976483293563088,0.7499279809394358,0.07399289411935768
6327,42.3277356,-83.0616442,5831137575,True,42.3277626,-83.0615772,5831137571,4.167,6.2729724521080135,True,25.0,11.25,[],[],616822487,[],[],service,1.11,0.02508988261782263,0.09418877555717736,0.0092932925216415
6328,42.3278894,-83.0617658,5831137576,True,42.3277356,-83.0616442,5831137575,4.167,19.809039270824083,True,25.0,11.25,[],[],616822487,[],[],service,1.11,0.0792298186978005,0.2974330220844457,0.02934672484566531
6329,42.3276862,-83.0618892,5831137584,True,42.3277969,-83.0619806,5831137583,4.167,14.421313891502477,True,25.0,11.25,[],[],616822489,[],[],service,1.11,0.05768064111472073,0.2165362446171543,0.021364909468892558
6330,42.3276204,-83.0620420,5831142286,True,42.3277317,-83.0621320,5831142285,4.167,14.418913831075109,True,25.0,11.25,[],[],616822490,[],[],service,1.11,0.05767104164096916,0.2165002076738004,0.021361353823814978
6331,42.3273552,-83.0606590,5831142288,True,42.3273001,-83.0606143,5831142289,4.167,7.144327793046578,True,25.0,11.25,[],[],616822491,[],[],service,1.11,0.0285750251701727,0.10727218908478345,0.010584189323031967
6332,42.3274050,-83.0606984,5831142291,True,42.3273552,-83.0606590,5831142288,4.167,6.415211468388518,True,25.0,11.25,[],[],616822491,[],[],service,1.11,0.025658793170100464,0.09632449652235012,0.009504016990205212
6333,42.3278060,-83.0610154,5831142290,True,42.3274050,-83.0606984,5831142291,4.167,51.64591044203025,True,25.0,11.25,[],[],616822491,[],[],service,1.11,0.2065671163988091,0.7754641207512049,0.0765124599141189
6334,42.3269855,-83.0617623,5831142349,True,42.3271129,-83.0618659,5831142306,4.167,16.52927662606577,True,25.0,11.25,[],[],616822495,[],[],service,1.11,0.06611181755885837,0.24818733672771423,0.024487817223801143
6335,42.3269134,-83.0617031,5831142307,True,42.3269855,-83.0617623,5831142349,4.167,9.378681816098396,True,25.0,11.25,[],[],616822495,[],[],service,1.11,0.037511726326287485,0.14082104828976572,0.013894343431256884
6336,42.3268525,-83.0616540,5831142308,True,42.3269134,-83.0617031,5831142307,4.167,7.8834987369876615,True,25.0,11.25,[],[],616822495,[],[],service,1.11,0.031531472430156235,0.11837085190672164,0.011679257388129869
6337,42.3269020,-83.0622325,5831142310,True,42.3270103,-83.0619700,5831142309,4.167,24.712322427602384,True,25.0,11.25,[],[],616822496,[],[],service,1.11,0.09884138239981756,0.37105589230634206,0.03661084804089242
6338,42.3268297,-83.0621749,5831142348,True,42.3269020,-83.0622325,5831142310,4.167,9.330265213361177,True,25.0,11.25,[],[],616822496,[],[],service,1.11,0.03731807540741212,0.14009407227269033,0.013822615130905446
6339,42.3267364,-83.0620969,5831142311,True,42.3268297,-83.0621749,5831142348,4.167,12.196180728743224,True,25.0,11.25,[],[],616822496,[],[],service,1.11,0.04878082044933695,0.18312583676791627,0.018068415894434406
6340,42.3266804,-83.0620526,5831142312,True,42.3267364,-83.0620969,5831142311,4.167,7.213695358069786,True,25.0,11.25,[],[],616822496,[],[],service,1.11,0.028852473234420393,0.10831374411516194,0.010686956086029313
6341,42.3269368,-83.0627290,5831142323,True,42.3269455,-83.0627105,5831142318,4.167,1.8024524831272402,True,25.0,11.25,[],[],616822497,[],[],service,1.11,0.007209233193853453,0.02706385109800661,0.002670299975003319
6342,42.3269182,-83.0627686,5831142314,True,42.3269368,-83.0627290,5831142323,4.167,3.8568689082357714,True,25.0,11.25,[],[],616822497,[],[],service,1.11,0.015426241533620398,0.057910944568104666,0.005713879864052995
6343,42.3266533,-83.0625562,5831142338,True,42.3269182,-83.0627686,5831142314,4.167,34.24202259553708,True,25.0,11.25,[],[],616822497,[],[],service,1.11,0.13695713381144342,0.5141444834164726,0.05072892236375863
6344,42.3265657,-83.0624859,5831142315,True,42.3266533,-83.0625562,5831142338,4.167,11.326100248596376,True,25.0,11.25,[],[],616822497,[],[],service,1.11,0.045300776932230925,0.17006156529423985,0.01677940777569833
6345,42.3265098,-83.0624408,5831142316,True,42.3265657,-83.0624859,5831142315,4.167,7.237573199974631,True,25.0,11.25,[],[],616822497,[],[],service,1.11,0.028947976961741582,0.10867227026988933,0.010722330666629084
6346,42.3269455,-83.0627105,5831142318,True,42.3272369,-83.0629357,5831142317,4.167,37.31811062390814,True,25.0,11.25,[],[],616822498,[],[],service,1.11,0.14926050165550014,0.560331991349972,0.05528608981319725
6347,42.3270028,-83.0625732,5831142319,True,42.3269455,-83.0627105,5831142318,4.167,12.961308494514926,True,25.0,11.25,[],[],616822498,[],[],service,1.11,0.051841086691124416,0.19461424165938326,0.019201938510392483
6348,42.3272916,-83.0628055,5831142320,True,42.3270028,-83.0625732,5831142319,4.167,37.36229392783484,True,25.0,11.25,[],[],616822498,[],[],service,1.11,0.14943722073368065,0.5609954043218444,0.05535154655975532
6349,42.3272620,-83.0628761,5831142321,True,42.3272916,-83.0628055,5831142320,4.167,6.6721703628034925,True,25.0,11.25,[],[],616822498,[],[],service,1.11,0.02668654652749177,0.10018273818023261,0.009884696833782953
6350,42.3272369,-83.0629357,5831142317,True,42.3272620,-83.0628761,5831142321,4.167,5.638747174414104,True,25.0,11.25,[],[],616822498,[],[],service,1.11,0.022553184442900987,0.08466587348970125,0.008353699517650524
6351,42.3273030,-83.0629099,5831142324,True,42.3272620,-83.0628761,5831142321,4.167,5.33901829005029,True,25.0,11.25,[],[],616822499,[],[],service,1.11,0.02135436481101628,0.08016543979054488,0.00790965672600043
